date,局ID,日平均気温(毎正時の平均値),日最高気温(毎正時の最大値),日最低気温(毎正時の最小値),相対湿度(0時時点),相対湿度(6時時点),相対湿度(12時時点),相対湿度(18時時点),1時間降水量の日最大,降水量の積算値(0時-6時),降水量の積算値(6時-12時),降水量の積算値(12時-18時),降水量の積算値(18時-24時)
2015-01-13,00013490096,0.1,1.5,-2.7,72.0,63.4,62.9,82.4,0.0,0.0,0.0,0.0,0.0
2015-01-14,00013490096,1.4,5.4,-2.2,73.5,75.1,51.3,76.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,00013490096,-0.7,1.5,-3.0,87.3,92.5,72.0,86.0,0.0,0.0,0.0,0.0,0.0
2015-01-16,00013490096,-0.3,1.6,-2.4,80.0,78.4,62.0,71.4,0.0,0.0,0.0,0.0,0.0
2015-01-17,00013490096,-3.3,-0.7,-7.1,90.5,98.6,75.2,62.5,4.0,1.0,10.5,0.0,0.5
2015-01-18,00013490096,-4.0,-2.2,-5.8,90.2,60.2,61.5,72.4,0.0,0.0,0.0,0.0,0.0
2015-01-19,00013490096,-3.4,-0.7,-5.4,84.8,95.1,98.2,87.7,1.0,0.0,1.0,1.5,0.0
2015-01-20,00013490096,-4.7,-2.9,-6.8,88.5,82.2,65.4,66.2,0.0,0.0,0.0,0.0,0.0
2015-01-21,00013490096,-2.9,0.8,-6.8,79.4,83.4,64.7,86.9,0.0,0.0,0.0,0.0,0.0
2015-01-22,00013490096,0.6,2.7,-2.1,91.9,95.7,96.4,98.6,1.5,0.0,0.0,1.5,5.5
2015-01-23,00013490096,1.3,2.0,0.3,98.3,97.2,97.9,89.7,0.5,0.0,0.0,1.0,0.0
2015-01-24,00013490096,0.5,1.9,-2.6,86.0,67.1,71.3,70.8,0.0,0.0,0.0,0.0,0.0
2015-01-25,00013490096,-1.5,1.8,-4.8,84.6,90.3,61.9,89.9,0.0,0.0,0.0,0.0,0.0
2015-01-26,00013490096,2.3,5.8,-1.1,97.3,85.7,67.1,96.9,0.0,0.0,0.0,0.0,0.0
2015-01-27,00013490096,1.8,5.5,-4.0,95.0,96.9,97.2,58.4,0.5,0.0,0.5,0.5,0.0
2015-01-28,00013490096,-5.4,-3.8,-7.4,64.2,69.7,66.4,75.5,0.0,0.0,0.0,0.0,0.0
2015-01-29,00013490096,-3.6,-1.7,-6.2,66.3,80.6,64.7,76.7,0.0,0.0,0.0,0.0,0.0
2015-01-30,00013490096,-0.5,2.1,-3.3,87.4,87.5,97.4,91.8,0.0,0.0,0.0,0.0,0.0
2015-01-31,00013490096,1.0,2.8,-0.7,98.1,98.5,82.4,77.8,0.5,0.5,0.5,0.0,0.0
2015-02-01,00013490096,-1.2,0.5,-2.9,77.9,77.4,97.3,87.7,0.5,0.0,0.0,0.5,0.0
2015-02-02,00013490096,-1.8,-0.8,-3.1,78.5,82.1,81.3,83.3,0.0,0.0,0.0,0.0,0.0
2015-02-03,00013490096,-2.0,-1.3,-3.3,72.2,76.2,70.7,73.9,0.0,0.0,0.0,0.0,0.0
2015-02-04,00013490096,-3.3,-0.9,-4.6,78.0,87.4,88.9,75.7,0.0,0.0,0.0,0.0,0.0
2015-02-05,00013490096,-4.7,-2.8,-6.5,90.4,93.3,83.2,87.8,0.0,0.0,0.0,0.0,0.0
2015-02-06,00013490096,-2.9,0.1,-7.2,95.3,92.5,79.4,65.6,0.0,0.0,0.0,0.0,0.0
2015-02-07,00013490096,0.2,3.0,-2.8,83.6,86.0,79.1,95.3,0.0,0.0,0.0,0.0,0.0
2015-02-08,00013490096,2.9,4.2,1.2,74.4,76.7,76.8,98.5,0.0,0.0,0.0,0.0,0.0
2015-02-09,00013490096,-5.5,0.8,-8.3,88.7,72.2,78.5,89.9,0.5,0.5,0.0,0.0,0.0
2015-02-10,00013490096,-6.2,-4.9,-7.7,86.2,85.2,77.9,87.3,0.0,0.0,0.0,0.0,0.0
2015-02-11,00013490096,-3.3,0.9,-6.9,97.1,95.5,72.4,90.2,0.0,0.0,0.0,0.0,0.0
2015-02-12,00013490096,-2.4,-0.5,-4.7,94.6,97.6,95.6,97.7,0.0,0.0,0.0,0.0,0.0
2015-02-13,00013490096,-1.2,0.3,-2.3,98.2,98.6,98.4,98.8,3.5,5.0,13.0,2.0,3.5
2015-02-14,00013490096,-1.6,0.0,-4.5,96.4,97.8,78.0,73.8,1.0,0.5,2.0,0.5,0.0
2015-02-15,00013490096,-0.5,1.3,-2.5,76.2,79.6,75.9,86.9,0.0,0.0,0.0,0.0,0.0
2015-02-16,00013490096,1.3,1.7,0.7,79.9,78.0,87.0,93.3,0.0,0.0,0.0,0.0,0.0
2015-02-17,00013490096,0.2,1.9,-1.9,97.6,98.3,97.5,87.6,0.0,0.0,0.0,0.0,0.0
2015-02-18,00013490096,0.5,1.0,0.1,97.1,87.3,87.8,84.0,0.0,0.0,0.0,0.0,0.0
2015-02-19,00013490096,0.4,2.3,-2.0,94.9,97.5,92.7,85.1,0.0,0.0,0.0,0.0,0.0
2015-02-20,00013490096,-0.3,1.3,-2.6,85.2,76.9,68.7,90.3,0.0,0.0,0.0,0.0,0.0
2015-02-21,00013490096,-1.0,0.8,-4.0,95.8,89.6,78.4,90.5,0.0,0.0,0.0,0.0,0.0
2015-02-22,00013490096,1.5,3.6,-0.2,92.9,97.1,97.7,98.0,4.5,0.0,0.0,0.0,8.0
2015-02-23,00013490096,3.9,6.9,0.9,98.3,91.0,59.2,65.2,2.0,3.5,0.0,0.0,0.0
2015-02-24,00013490096,1.0,3.5,-2.0,85.7,83.9,67.5,83.3,0.0,0.0,0.0,0.0,0.0
2015-02-25,00013490096,-0.6,1.0,-2.2,84.7,88.3,84.2,93.5,0.0,0.0,0.0,0.0,0.0
2015-02-26,00013490096,-0.3,3.6,-4.7,81.8,87.8,69.8,92.9,0.0,0.0,0.0,0.0,0.0
2015-02-27,00013490096,3.0,4.4,1.3,97.7,90.2,64.5,81.4,3.0,10.5,0.0,0.0,0.0
2015-02-28,00013490096,0.5,1.8,-2.5,87.2,93.5,72.4,89.3,0.0,0.0,0.0,0.0,0.0
2015-03-01,00013490096,-0.2,3.7,-3.6,91.2,92.2,77.9,98.4,1.5,0.0,0.0,0.0,3.5
2015-03-02,00013490096,1.0,2.5,-0.6,98.8,98.9,91.7,60.5,1.5,3.0,0.0,0.0,0.0
2015-03-03,00013490096,1.2,3.5,-1.6,66.1,63.8,67.2,83.2,0.0,0.0,0.0,0.0,0.0
2015-03-04,00013490096,-0.0,2.7,-0.7,83.0,98.5,98.8,98.9,4.0,4.5,17.0,8.5,2.5
2015-03-05,00013490096,0.2,2.3,-2.0,92.4,96.7,88.3,87.1,0.0,0.0,0.0,0.0,0.0
2015-03-06,00013490096,-0.6,1.8,-3.5,97.8,98.0,90.3,98.1,0.0,0.0,0.0,0.0,0.0
2015-03-07,00013490096,2.4,4.9,-0.2,97.1,95.8,87.5,94.3,0.0,0.0,0.0,0.0,0.0
2015-03-08,00013490096,0.4,2.9,-2.4,98.6,98.7,97.9,89.2,0.0,0.0,0.0,0.0,0.0
2015-03-09,00013490096,2.4,5.5,-2.5,97.7,98.9,96.7,98.3,3.0,0.0,0.0,0.0,3.0
2015-03-10,00013490096,2.2,5.1,-1.1,98.5,98.6,97.5,85.8,19.0,36.0,39.5,4.5,0.5
2015-03-11,00013490096,-2.1,-0.3,-3.4,86.6,97.7,84.1,90.1,0.5,0.5,1.5,0.5,0.0
2015-03-12,00013490096,-1.6,0.0,-3.0,94.6,89.8,74.4,86.0,0.0,0.0,0.0,0.0,0.0
2015-03-13,00013490096,0.6,3.8,-1.4,82.7,86.8,66.0,79.0,0.0,0.0,0.0,0.0,0.0
2015-03-14,00013490096,0.1,2.5,-3.2,86.1,95.6,88.9,90.5,0.0,0.0,0.0,0.0,0.0
2015-03-15,00013490096,1.2,4.6,-2.0,95.4,95.1,66.5,79.8,0.0,0.0,0.0,0.0,0.0
2015-03-16,00013490096,3.9,8.9,0.8,91.1,95.2,67.2,92.2,0.0,0.0,0.0,0.0,0.0
2015-03-17,00013490096,5.4,11.0,0.4,98.3,97.5,63.8,63.6,0.0,0.0,0.0,0.0,0.0
2015-03-18,00013490096,3.7,5.9,0.2,96.4,93.6,73.0,74.8,0.0,0.0,0.0,0.0,0.0
2015-03-19,00013490096,1.9,2.4,1.2,92.9,98.2,97.7,98.0,0.0,0.0,0.0,0.0,0.0
2015-03-20,00013490096,3.1,6.4,-0.7,98.6,98.3,96.3,98.3,1.0,0.0,0.0,1.0,0.5
2015-03-21,00013490096,2.9,8.1,-1.4,98.3,94.2,95.0,75.0,0.0,0.0,0.0,0.0,0.0
2015-03-22,00013490096,3.8,6.2,0.9,95.5,98.2,84.0,88.5,3.0,0.5,0.0,0.0,4.0
2015-03-23,00013490096,0.1,2.8,-2.9,98.6,89.0,58.2,71.9,0.5,0.5,0.0,0.0,0.0
2015-03-24,00013490096,-0.3,3.0,-5.6,98.2,90.8,82.3,97.5,0.5,1.0,0.0,0.5,0.0
2015-03-25,00013490096,2.1,3.7,1.0,96.0,93.0,86.3,87.6,0.0,0.0,0.0,0.0,0.0
2015-03-26,00013490096,4.8,9.7,-1.9,57.0,67.2,46.0,63.1,0.0,0.0,0.0,0.0,0.0
2015-03-27,00013490096,8.6,12.0,6.2,71.5,63.0,60.6,75.7,0.5,0.0,0.5,0.0,0.0
2015-03-28,00013490096,9.9,12.6,8.0,65.2,62.8,61.5,75.5,0.0,0.0,0.0,0.0,0.0
2015-03-29,00013490096,8.9,13.7,5.7,84.6,69.3,59.7,76.8,0.0,0.0,0.0,0.0,0.0
2015-03-30,00013490096,6.6,11.7,3.8,94.4,97.7,85.5,76.4,0.0,0.0,0.0,0.0,0.0
2015-03-31,00013490096,8.4,13.6,3.5,74.5,85.3,63.2,78.5,0.0,0.0,0.0,0.0,0.0
2015-04-01,00013490096,4.9,6.5,1.4,97.9,97.8,88.0,85.5,0.0,0.0,0.0,0.0,0.0
2015-04-02,00013490096,3.7,6.9,-1.3,97.4,97.7,73.8,58.5,0.0,0.0,0.0,0.0,0.0
2015-04-03,00013490096,6.6,12.6,3.2,68.3,98.5,98.7,95.2,6.5,0.0,20.5,18.0,0.0
2015-04-04,00013490096,5.1,6.9,3.4,81.8,80.6,62.2,70.0,0.0,0.0,0.0,0.0,0.0
2015-04-05,00013490096,3.5,4.6,2.2,81.7,96.8,98.2,98.4,3.0,0.0,0.5,9.5,6.5
2015-04-06,00013490096,5.1,9.0,3.5,98.5,98.9,98.0,79.0,0.5,0.5,0.0,0.0,0.0
2015-04-07,00013490096,1.4,3.1,-1.4,91.7,67.1,68.1,68.2,0.0,0.0,0.0,0.0,0.0
2015-04-08,00013490096,0.1,2.8,-3.1,63.7,77.0,57.1,55.9,0.0,0.0,0.0,0.0,0.0
2015-04-09,00013490096,1.4,6.1,-3.2,84.7,77.4,62.1,72.9,0.0,0.0,0.0,0.0,0.0
2015-04-10,00013490096,3.2,4.9,-0.2,89.1,97.9,98.5,98.0,0.0,0.0,0.0,0.0,0.0
2015-04-11,00013490096,3.7,5.2,2.9,98.6,98.8,98.7,98.4,0.0,0.0,0.0,0.0,0.0
2015-04-12,00013490096,4.0,8.5,1.5,98.6,98.7,98.6,72.2,0.0,0.0,0.0,0.0,0.0
2015-04-13,00013490096,2.9,5.5,0.2,97.8,97.8,85.0,97.8,0.0,0.0,0.0,0.0,0.0
2015-04-14,00013490096,3.9,5.4,2.6,98.6,99.0,98.9,99.1,0.0,0.0,0.0,0.0,0.0
2015-04-15,00013490096,6.7,9.1,4.1,99.0,99.1,98.4,99.0,9.5,0.0,23.0,16.5,1.0
2015-04-16,00013490096,6.1,8.3,2.9,99.1,91.3,89.7,95.2,0.0,0.0,0.0,0.0,0.0
2015-04-17,00013490096,5.2,8.3,2.7,91.6,97.4,97.8,77.1,3.0,0.0,0.5,4.0,0.0
2015-04-18,00013490096,8.2,13.8,2.3,96.0,69.8,70.8,54.7,0.0,0.0,0.0,0.0,0.0
2015-04-19,00013490096,6.6,9.4,4.0,71.8,64.8,75.5,63.5,0.0,0.0,0.0,0.0,0.0
2015-04-20,00013490096,4.8,6.5,3.0,94.2,91.9,98.3,98.3,3.5,0.0,0.5,15.0,11.5
2015-04-21,00013490096,6.4,10.0,4.7,98.9,95.0,87.1,68.5,2.0,5.0,0.0,0.0,0.5
2015-04-22,00013490096,10.3,15.0,5.6,77.2,85.6,60.6,82.2,0.0,0.0,0.0,0.0,0.0
2015-04-23,00013490096,8.2,17.2,3.1,97.7,93.2,95.9,37.3,0.0,0.0,0.0,0.0,0.0
2015-04-24,00013490096,9.8,17.9,4.8,73.8,84.2,61.2,67.8,0.0,0.0,0.0,0.0,0.0
2015-04-25,00013490096,9.7,16.2,3.7,96.5,56.0,43.7,60.1,0.0,0.0,0.0,0.0,0.0
2015-04-26,00013490096,13.1,17.5,5.9,83.5,63.5,40.0,26.9,0.0,0.0,0.0,0.0,0.0
2015-04-27,00013490096,16.6,20.5,12.0,36.5,47.2,48.0,63.8,0.0,0.0,0.0,0.0,0.0
2015-04-28,00013490096,11.9,17.3,9.0,64.0,69.5,79.7,86.3,0.0,0.0,0.0,0.0,0.0
2015-04-29,00013490096,5.7,7.3,4.4,90.4,98.3,97.8,98.8,0.0,0.0,0.0,0.0,0.0
2015-04-30,00013490096,5.1,9.2,3.3,99.1,,98.8,98.8,0.0,0.0,0.0,0.0,0.0
2015-05-01,00013490096,14.0,17.6,8.5,98.0,60.2,68.9,36.4,0.0,0.0,0.0,0.0,0.0
2015-05-02,00013490096,8.7,15.0,5.0,57.9,66.8,61.9,96.2,0.0,0.0,0.0,0.0,0.0
2015-05-03,00013490096,6.6,7.9,4.7,98.1,98.6,98.5,99.0,0.0,0.0,0.0,0.0,0.0
2015-05-04,00013490096,7.0,14.6,5.1,99.1,99.1,98.6,98.6,1.0,0.0,0.0,0.0,3.5
2015-05-05,00013490096,12.5,18.1,8.1,98.4,82.0,58.0,43.4,0.5,0.0,0.5,0.0,0.0
2015-05-06,00013490096,13.7,17.9,9.7,73.4,79.2,53.4,48.3,0.0,0.0,0.0,0.0,0.0
2015-05-07,00013490096,10.8,15.1,6.2,61.6,75.1,46.3,56.5,0.0,0.0,0.0,0.0,0.0
2015-05-08,00013490096,10.9,18.8,5.5,64.8,61.9,40.4,78.7,0.0,0.0,0.0,0.0,0.0
2015-05-09,00013490096,9.4,12.7,6.2,71.9,80.5,70.3,74.0,0.0,0.0,0.0,0.0,0.0
2015-05-10,00013490096,8.2,11.5,5.9,98.3,98.3,77.5,68.3,2.0,7.0,1.5,0.0,0.0
2015-05-11,00013490096,11.7,19.7,4.5,88.0,84.5,47.2,46.5,0.0,0.0,0.0,0.0,0.0
2015-05-12,00013490096,8.6,10.6,5.7,70.2,71.3,90.4,98.5,3.0,0.0,0.0,1.0,9.5
2015-05-13,00013490096,12.3,16.7,8.1,98.6,99.0,94.8,88.8,6.0,14.0,0.0,1.0,2.0
2015-05-14,00013490096,11.1,13.8,7.9,97.8,76.4,86.0,88.7,0.5,0.0,0.5,0.0,0.0
2015-05-15,00013490096,7.2,8.1,6.2,95.3,95.3,97.7,98.7,1.5,0.0,0.0,0.0,1.5
2015-05-16,00013490096,9.0,12.8,6.2,99.0,98.7,91.0,89.1,0.0,0.0,0.0,0.0,0.0
2015-05-17,00013490096,10.5,13.3,6.6,70.2,83.1,58.8,62.3,0.5,0.5,0.0,0.0,0.0
2015-05-18,00013490096,8.8,13.4,4.7,79.2,86.1,83.8,97.7,0.0,0.0,0.0,0.0,0.0
2015-05-19,00013490096,9.9,12.2,7.9,98.7,98.7,98.3,98.1,2.0,0.0,5.5,6.5,1.0
2015-05-20,00013490096,9.3,12.8,5.6,88.4,96.4,94.5,99.0,3.5,0.0,0.0,5.5,1.5
2015-05-21,00013490096,9.7,12.4,6.3,98.9,98.9,85.9,89.0,0.5,0.0,0.0,0.5,0.0
2015-05-22,00013490096,13.6,17.4,6.8,97.1,85.0,82.6,84.9,0.5,0.0,0.5,0.0,0.0
2015-05-23,00013490096,15.8,21.7,12.0,84.7,70.2,80.5,75.5,0.0,0.0,0.0,0.0,0.0
2015-05-24,00013490096,15.5,18.5,9.1,74.7,60.3,66.8,64.3,0.0,0.0,0.0,0.0,0.0
2015-05-25,00013490096,10.5,14.2,7.2,66.6,82.4,93.2,88.6,0.0,0.0,0.0,0.0,0.0
2015-05-26,00013490096,10.2,14.5,7.3,98.5,98.6,98.4,78.7,0.0,0.0,0.0,0.0,0.0
2015-05-27,00013490096,11.2,14.0,7.4,98.2,92.2,86.3,75.0,0.0,0.0,0.0,0.0,0.0
2015-05-28,00013490096,10.1,12.4,6.9,98.4,98.7,97.1,98.5,0.0,0.0,0.0,0.0,0.0
2015-05-29,00013490096,10.4,12.4,9.3,99.0,99.0,98.5,98.8,0.0,0.0,0.0,0.0,0.0
2015-05-30,00013490096,11.1,12.5,9.4,99.2,99.4,98.4,99.4,0.0,0.0,0.0,0.0,0.0
2015-05-31,00013490096,15.3,18.8,10.6,99.4,97.8,88.7,58.5,1.5,3.0,0.0,0.0,0.5
2014-06-01,00013490120,14.6,19.0,10.1,71.9,74.2,91.2,98.6,0.0,0.0,0.0,0.0,0.0
2014-06-02,00013490120,13.7,18.2,9.8,100.0,99.8,100.0,98.2,0.0,0.0,0.0,0.0,0.0
2014-06-03,00013490120,13.6,16.6,10.4,96.4,100.0,99.6,97.3,0.0,0.0,0.0,0.0,0.0
2014-06-04,00013490120,12.7,16.9,10.2,100.0,100.0,99.3,100.0,0.0,0.0,0.0,0.0,0.0
2014-06-05,00013490120,13.5,15.2,11.9,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
2014-06-06,00013490120,10.7,12.1,10.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
2014-06-07,00013490120,9.7,10.5,9.2,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
2014-06-08,00013490120,10.5,11.0,9.7,100.0,100.0,100.0,100.0,1.0,1.5,2.5,0.0,1.0
2014-06-09,00013490120,11.2,12.1,10.6,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
2014-06-10,00013490120,12.2,12.8,11.7,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
2014-06-11,00013490120,12.7,14.5,11.7,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
2014-06-12,00013490120,14.3,16.1,12.8,100.0,100.0,100.0,100.0,5.5,3.5,6.0,11.0,3.5
2014-06-13,00013490120,12.5,13.5,10.2,100.0,100.0,100.0,100.0,13.5,45.5,7.0,0.5,0.0
2014-06-14,00013490120,13.1,16.3,10.7,100.0,98.6,100.0,99.5,0.0,0.0,0.0,0.0,0.0
2014-06-15,00013490120,13.7,17.9,9.6,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
2014-06-16,00013490120,13.6,15.1,11.5,100.0,100.0,98.9,100.0,1.0,0.0,0.0,0.5,2.0
2014-06-17,00013490120,12.7,16.9,10.6,100.0,100.0,98.6,100.0,0.0,0.0,0.0,0.0,0.0
2014-06-18,00013490120,12.2,13.3,10.9,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
2014-06-19,00013490120,13.4,15.9,11.2,100.0,100.0,100.0,99.9,0.5,0.0,0.0,0.0,0.5
2014-06-20,00013490120,14.1,16.8,12.4,100.0,100.0,100.0,98.7,0.5,2.0,0.5,0.0,0.0
2014-06-21,00013490120,13.9,17.0,11.2,100.0,99.5,97.1,99.5,0.0,0.0,0.0,0.0,0.0
2014-06-22,00013490120,14.5,16.5,12.1,100.0,99.9,99.6,99.9,0.0,0.0,0.0,0.0,0.0
2014-06-23,00013490120,15.3,17.1,12.9,100.0,100.0,98.8,99.3,0.0,0.0,0.0,0.0,0.0
2014-06-24,00013490120,15.8,18.8,13.6,99.9,100.0,98.0,99.0,0.0,0.0,0.0,0.0,0.0
2014-06-25,00013490120,16.1,18.4,13.1,99.6,100.0,98.4,98.7,0.0,0.0,0.0,0.0,0.0
2014-06-26,00013490120,15.5,17.4,13.0,100.0,100.0,98.3,100.0,0.0,0.0,0.0,0.0,0.0
2014-06-27,00013490120,16.9,23.6,13.2,100.0,100.0,96.6,100.0,0.0,0.0,0.0,0.0,0.0
2014-06-28,00013490120,16.4,17.5,15.4,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
2014-06-29,00013490120,15.8,16.5,15.1,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,00013490120,15.6,19.0,13.2,100.0,100.0,98.7,99.9,0.0,0.0,0.0,0.0,0.0
2014-07-01,00013490120,16.0,19.4,11.8,100.0,100.0,98.1,99.6,0.0,0.0,0.0,0.0,0.0
2014-07-02,00013490120,18.3,22.0,13.9,100.0,100.0,95.4,99.6,0.0,0.0,0.0,0.0,0.0
2014-07-03,00013490120,17.9,20.6,15.6,100.0,100.0,98.7,100.0,0.0,0.0,0.0,0.0,0.0
2014-07-04,00013490120,15.0,15.7,13.7,100.0,100.0,100.0,99.8,0.0,0.0,0.0,0.0,0.0
2014-07-05,00013490120,14.6,15.8,13.5,100.0,99.6,99.0,99.5,0.0,0.0,0.0,0.0,0.0
2014-07-06,00013490120,16.2,18.8,14.5,100.0,100.0,100.0,99.3,0.0,0.0,0.0,0.0,0.0
2014-07-07,00013490120,15.8,18.1,14.2,100.0,100.0,99.4,100.0,0.0,0.0,0.0,0.0,0.0
2014-07-08,00013490120,17.5,21.5,14.6,100.0,100.0,92.5,99.7,0.0,0.0,0.0,0.0,0.0
2014-07-09,00013490120,16.6,17.7,15.7,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
2014-07-10,00013490120,17.4,20.2,15.8,100.0,100.0,100.0,100.0,4.5,8.0,8.0,2.0,0.0
2014-07-11,00013490120,19.5,21.2,17.2,99.6,99.7,99.1,98.7,0.0,0.0,0.0,0.0,0.0
2014-07-12,00013490120,19.8,24.4,16.1,99.8,100.0,97.7,98.3,0.0,0.0,0.0,0.0,0.0
2014-07-13,00013490120,19.4,22.1,17.6,100.0,100.0,100.0,100.0,2.0,2.0,0.0,0.0,0.5
2014-07-14,00013490120,19.5,22.9,16.9,100.0,100.0,100.0,97.8,0.0,0.0,0.0,0.0,0.0
2014-07-15,00013490120,21.5,23.9,18.9,99.3,99.6,99.5,97.5,0.0,0.0,0.0,0.0,0.0
2014-07-16,00013490120,21.3,23.3,17.8,100.0,96.6,99.3,99.6,0.0,0.0,0.0,0.0,0.0
2014-07-17,00013490120,21.2,23.4,18.9,100.0,100.0,98.3,98.1,0.0,0.0,0.0,0.0,0.0
2014-07-18,00013490120,19.3,20.6,18.6,96.9,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
2014-07-19,00013490120,18.5,19.3,18.1,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
2014-07-20,00013490120,18.2,19.1,17.7,100.0,100.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0
2014-07-21,00013490120,18.7,20.2,17.7,100.0,100.0,98.5,100.0,0.0,0.0,0.0,0.0,0.0
2014-07-22,00013490120,20.0,24.8,17.8,100.0,100.0,100.0,97.8,0.0,0.0,0.0,0.0,0.0
2014-07-23,00013490120,20.4,22.3,18.2,100.0,100.0,100.0,100.0,3.5,0.5,7.0,0.5,0.5
2014-07-24,00013490120,21.1,23.7,18.6,100.0,100.0,99.9,99.8,0.0,0.0,0.0,0.0,0.0
2014-07-25,00013490120,22.5,24.2,20.0,100.0,98.1,98.0,77.0,0.0,0.0,0.0,0.0,0.0
2014-07-26,00013490120,22.4,25.2,20.4,71.1,98.0,87.2,98.5,0.5,0.0,0.0,0.5,0.0
2014-07-27,00013490120,21.9,24.0,19.6,99.9,100.0,99.3,87.5,1.5,0.0,3.5,0.5,0.0
2014-07-28,00013490120,21.7,24.8,19.1,82.5,91.2,69.1,98.2,0.0,0.0,0.0,0.0,0.0
2014-07-29,00013490120,20.9,23.9,17.7,98.9,99.1,99.6,99.7,0.0,0.0,0.0,0.0,0.0
2014-07-30,00013490120,21.7,24.4,18.7,99.0,100.0,98.5,93.2,0.0,0.0,0.0,0.0,0.0
2014-07-31,00013490120,23.2,24.8,20.9,99.2,100.0,99.0,98.5,0.0,0.0,0.0,0.0,0.0
2014-08-01,00013490120,23.6,25.7,21.6,100.0,100.0,99.0,98.5,0.0,0.0,0.0,0.0,0.0
2014-08-02,00013490120,23.2,26.5,20.2,99.4,99.9,86.4,99.2,0.0,0.0,0.0,0.0,0.0
2014-08-03,00013490120,23.6,26.6,20.6,99.4,100.0,100.0,99.9,0.0,0.0,0.0,0.0,0.0
2014-08-04,00013490120,24.3,26.7,22.0,100.0,93.4,98.4,98.8,2.5,0.0,0.0,0.0,2.5
2014-08-05,00013490120,23.9,25.5,22.1,100.0,99.0,99.3,100.0,3.0,0.0,3.5,0.0,2.5
2014-08-06,00013490120,22.7,25.2,21.0,100.0,100.0,96.2,99.2,3.0,0.0,0.0,0.0,3.5
2014-08-07,00013490120,21.5,22.5,20.2,100.0,100.0,99.9,98.2,2.0,0.0,4.0,0.5,1.5
2014-08-08,00013490120,20.1,21.8,18.5,100.0,100.0,99.7,91.1,6.5,15.5,2.0,0.0,0.0
2014-08-09,00013490120,20.7,23.4,18.7,99.5,100.0,95.5,97.9,0.0,0.0,0.0,0.0,0.0
2014-08-10,00013490120,19.0,20.1,17.6,99.5,99.4,99.8,100.0,7.0,0.0,0.0,15.0,15.5
2014-08-11,00013490120,21.1,25.2,18.2,100.0,100.0,99.6,99.8,5.5,16.5,0.0,0.0,5.5
2014-08-12,00013490120,21.2,23.1,18.9,100.0,93.3,85.6,97.6,0.5,0.5,0.0,0.0,0.0
2014-08-13,00013490120,20.9,22.2,18.6,98.9,99.1,96.9,90.7,4.5,0.0,5.5,0.0,0.0
2014-08-14,00013490120,20.4,22.9,18.8,97.3,94.9,97.0,91.2,0.0,0.0,0.0,0.0,0.0
2014-08-15,00013490120,19.4,20.3,18.7,93.7,98.9,98.7,99.0,0.0,0.0,0.0,0.0,0.0
2014-08-16,00013490120,19.9,22.3,17.8,99.3,100.0,96.1,99.4,0.0,0.0,0.0,0.0,0.0
2014-08-17,00013490120,19.5,20.4,18.6,100.0,100.0,99.9,99.9,0.5,0.0,0.5,0.0,0.0
2014-08-18,00013490120,19.2,19.9,18.7,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
2014-08-19,00013490120,20.5,22.8,19.4,100.0,100.0,100.0,100.0,22.5,1.0,57.0,34.0,1.0
2014-08-20,00013490120,22.4,24.7,20.4,100.0,100.0,97.2,98.7,0.0,0.0,0.0,0.0,0.0
2014-08-21,00013490120,21.4,23.5,19.9,100.0,99.0,97.6,98.2,0.0,0.0,0.0,0.0,0.0
2014-08-22,00013490120,19.8,20.9,18.5,100.0,100.0,100.0,100.0,17.5,24.5,20.0,12.0,19.5
2014-08-23,00013490120,22.8,25.1,20.3,100.0,100.0,99.1,97.1,1.5,2.5,0.0,0.0,0.0
2014-08-24,00013490120,22.5,23.6,21.2,99.1,99.1,98.2,97.8,0.0,0.0,0.0,0.0,0.0
2014-08-25,00013490120,19.0,21.0,17.6,98.0,99.0,99.9,100.0,1.5,0.0,0.5,2.0,1.0
2014-08-26,00013490120,17.8,19.4,15.7,100.0,100.0,93.1,98.0,0.5,0.5,1.0,0.0,0.0
2014-08-27,00013490120,19.3,22.0,17.9,96.8,97.6,77.6,93.6,0.0,0.0,0.0,0.0,0.0
2014-08-28,00013490120,19.9,23.3,16.2,95.6,90.7,68.2,93.1,0.0,0.0,0.0,0.0,0.0
